ImageNumber,ObjectNumber,Intensity_IntegratedIntensityEdge_Green,Intensity_IntegratedIntensity_Green,Intensity_LowerQuartileIntensity_Green,Intensity_MADIntensity_Green,Intensity_MassDisplacement_Green,Intensity_MaxIntensityEdge_Green,Intensity_MaxIntensity_Green,Intensity_MeanIntensityEdge_Green,Intensity_MeanIntensity_Green,Intensity_MedianIntensity_Green,Intensity_MinIntensityEdge_Green,Intensity_MinIntensity_Green,Intensity_StdIntensityEdge_Green,Intensity_StdIntensity_Green,Intensity_UpperQuartileIntensity_Green,Location_CenterMassIntensity_X_Green,Location_CenterMassIntensity_Y_Green,Location_CenterMassIntensity_Z_Green,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Green,Location_MaxIntensity_Y_Green,Location_MaxIntensity_Z_Green,Number_Object_Number
1,40,5.951973828487098,136.9472929239273,0.03423137217760086,0.01711568608880043,1.5504222781747328,0.03703686222434044,0.16863411664962769,0.024393335362652042,0.05528756274684187,0.05134705826640129,0.011221961118280888,0.011221961118280888,0.005169064068828967,0.02788693811461833,0.06846274435520172,452.5971282339408,723.4534619476683,0.0,454.12030682276946,723.7428340734759,0,447.0,710.0,0.0,40
1,41,6.451373104937375,111.84574944805354,0.025532158091664314,0.008699214085936546,2.9583692685883105,0.03984235227108002,0.14001372456550598,0.023374540235280343,0.0389706444069873,0.03423137217760086,0.011221961118280888,0.011221961118280888,0.004311908860141512,0.01990905333944209,0.045736078172922134,880.3293495247958,721.8975045177352,0.0,877.3912891986063,722.2435540069687,0,885.0,712.0,0.0,41
1,42,4.902305983938277,90.96437326446176,0.028620392084121704,0.008699214085936546,2.5031581392393694,0.03703686222434044,0.18294431269168854,0.02301552105135341,0.042210846062395245,0.03423137217760086,0.011221961118280888,0.011221961118280888,0.004676051494964136,0.02465584736375476,0.04854156821966171,34.65395525815798,721.1569686650445,0.0,32.91508120649652,719.3563805104409,0,38.0,732.0,0.0,42
1,43,6.942682484630495,73.07656550267711,0.022726668044924736,0.008699214085936546,1.8054232026691086,0.0799674466252327,0.15151843428611755,0.02427511358262411,0.03830008674144503,0.03142588213086128,0.005610980559140444,0.005610980559140444,0.008792970000932938,0.02178300068940995,0.04293058440089226,626.2027949388605,735.0202654035877,0.0,626.0214884696016,736.8165618448637,0,629.0,738.0,0.0,43
1,44,5.094232250936329,91.29544304683805,0.028620392084121704,0.008699214085936546,2.4502397952059045,0.03703686222434044,0.14871293306350708,0.023694103492727114,0.04117972171711234,0.03423137217760086,0.011221961118280888,0.011221961118280888,0.00495621353202328,0.02122391662897606,0.045736078172922134,115.97159869208788,740.4786162077247,0.0,115.02571041948579,738.2183130356337,0,122.0,751.0,0.0,44
1,45,4.716012637130916,92.09901286754757,0.03142588213086128,0.011504705995321274,1.5447988036716405,0.03703686222434044,0.1459074467420578,0.02358006318565458,0.04696533037610789,0.03984235227108002,0.011221961118280888,0.011221961118280888,0.0047078663169963925,0.022781619859133965,0.05724078416824341,752.8814836703092,764.5133974474089,0.0,751.3391126976032,764.4268230494646,0,760.0,763.0,0.0,45
1,46,8.06390132009983,233.40804678201675,0.03423137217760086,0.01992117613554001,3.044038466854694,0.04293058440089226,0.18294431269168854,0.024888584321295773,0.05600001122409231,0.05134705826640129,0.014310196042060852,0.011221961118280888,0.00533059098676672,0.028381286566447114,0.07435646653175354,170.50157516620195,784.1135881452291,0.0,171.5172744721689,781.2440019193858,0,183.0,759.0,0.0,46
1,47,5.937380900606513,103.4481897559017,0.025532158091664314,0.008699214085936546,1.7538537513121175,0.03703686222434044,0.16021764278411865,0.023844903215287202,0.04098581210614172,0.03423137217760086,0.014310196042060852,0.008416470140218735,0.00462296669004565,0.023238793123394982,0.045736078172922134,278.0280268264863,828.0049645479057,0.0,278.4045166402536,826.2919968304279,0,272.0,832.0,0.0,47
1,48,5.82261657807976,121.58758047502488,0.028620392084121704,0.014310194179415703,0.8236398459746723,0.03984235227108002,0.17172233760356903,0.023573346469958543,0.0489877439464242,0.03984235227108002,0.011221961118280888,0.011221961118280888,0.005031237084538643,0.027811720319369525,0.06285176426172256,711.6990577002309,828.0210463633143,0.0,711.4508460918614,827.2356970185334,0,716.0,830.0,0.0,48
1,49,7.527704077772796,71.01591944228858,0.025532158091664314,0.008416470140218735,1.8706611229773045,0.03703686222434044,0.15432392060756683,0.02389747326277078,0.03813959153721191,0.03142588213086128,0.011221961118280888,0.011221961118280888,0.004513813345187493,0.022900478588580204,0.04293058440089226,502.083190824002,849.6059350125286,0.0,503.09828141783026,851.1772287862514,0,500.0,848.0,0.0,49
1,50,6.176413081586361,134.19303210591897,0.025532158091664314,0.011504705995321274,2.0278360125339012,0.03703686222434044,0.17733332514762878,0.02330721917579759,0.04355502502626387,0.03703686222434044,0.011221961118280888,0.005610980559140444,0.004672275545943803,0.02551518944035197,0.05134705826640129,705.1338569064862,879.8639698986423,0.0,703.6916585524181,881.2895163907822,0,694.0,882.0,0.0,50
1,51,9.104282540269196,99.00410988554358,0.022726668044924736,0.005893724039196968,3.2089606504081436,0.04293058440089226,0.11139333248138428,0.02358622419758859,0.03461682163830195,0.028620392084121704,0.011221961118280888,0.011221961118280888,0.004777393022438411,0.016197567517602644,0.03984235227108002,911.4738525917618,873.2579908287042,0.0,914.5188811188812,872.2454545454545,0,899.0,880.0,0.0,51
1,52,2.8484674878418446,26.530249636620283,0.025532158091664314,0.008699214085936546,0.05800102937914583,0.05415254831314087,0.1172870546579361,0.025207676883556147,0.039420876131679466,0.03423137217760086,0.014310196042060852,0.014310196042060852,0.007161826778581573,0.017065042548401334,0.04854156821966171,365.81751189129665,900.3549565613271,0.0,365.8395245170877,900.408618127786,0,373.0,902.0,0.0,52
1,53,8.504689967259765,150.7434618519619,0.025532158091664314,0.008416470140218735,1.331565893229033,0.04293058440089226,0.14310196042060852,0.02402454793011233,0.03766703194701697,0.03142588213086128,0.014310196042060852,0.011221961118280888,0.004718357967399216,0.019259149925990652,0.04293058440089226,102.47769241676842,901.0978208824292,0.0,103.63643178410794,900.4417791104448,0,100.0,907.0,0.0,53
1,54,3.8335871156305075,45.572091499343514,0.025532158091664314,0.008416470140218735,1.5684043656478646,0.05134705826640129,0.10578235238790512,0.025056124938761488,0.035464662645403516,0.03142588213086128,0.014310196042060852,0.011221961118280888,0.006210508934956132,0.01480584308417427,0.04293058440089226,352.08835078895305,924.2206042930143,0.0,352.9657587548638,925.5206225680934,0,351.0,920.0,0.0,54
1,55,3.9828436179086566,22.476418109610677,0.022726668044924736,0.005893724039196968,0.5352456396615836,0.03703686222434044,0.06285176426172256,0.024138446169143374,0.029535372023141493,0.028620392084121704,0.011221961118280888,0.008416470140218735,0.00441923823843261,0.008412945895484107,0.03423137217760086,130.1963574438351,934.5281379750529,0.0,129.99080157687254,935.0223390275953,0,142.0,925.0,0.0,55
1,56,6.896120136603713,103.34690943453461,0.025532158091664314,0.008699214085936546,2.2012873201275447,0.03703686222434044,0.16302314400672913,0.023456190940828955,0.041891734671477346,0.03423137217760086,0.011221961118280888,0.011221961118280888,0.004623483669244253,0.024832797445104162,0.04854156821966171,730.7095332788621,964.0480718839691,0.0,731.2594244021078,966.179570328334,0,726.0,962.0,0.0,56
1,57,5.21480242209509,872.3194156715181,0.022726668044924736,0.02862039115279913,5.579178239316312,0.03703686222434044,0.9999999403953552,0.017097712859328165,0.34684668615169706,0.03984235227108002,0.0,0.0,0.008246647369171165,0.4341264427599618,0.9843137264251709,959.2829642513424,969.0949005480144,0.0,964.5196819085487,971.0194831013916,0,969.0,975.0,0.0,57
2,1,2.7460780162364244,16.818869588896632,0.03142588213086128,0.008416470140218735,0.4970616916579111,0.045736078172922134,0.09147215634584427,0.0315641151291543,0.04042997497330921,0.03984235227108002,0.01711568608880043,0.01711568608880043,0.00667399265798815,0.011307299669687035,0.04854156821966171,455.2985277604037,30.2960953866792,0.0,455.15384615384613,30.771634615384617,0,459.0,33.0,0.0,1
2,2,5.3613851591944695,80.02790820039809,0.028620392084121704,0.008699215948581696,1.887344743941209,0.04293058440089226,0.2317686229944229,0.027354005914257497,0.04729781808534166,0.03703686222434044,0.01711568608880043,0.011221961118280888,0.004981480570300365,0.02900452074266527,0.05415254831314087,656.5986755251452,41.95634793502508,0.0,654.7163120567376,42.093380614657214,0,666.0,56.0,0.0,2
2,3,3.77552006021142,82.71237501874566,0.03423137217760086,0.011504702270030975,2.1840781520605006,0.03984235227108002,0.17172233760356903,0.026968000430081573,0.050899923088458865,0.04293058440089226,0.01711568608880043,0.01711568608880043,0.004670429724418377,0.025850855747615795,0.060046274214982986,540.8855360183487,57.25525396414719,0.0,539.3993846153846,55.65476923076923,0,543.0,60.0,0.0,3
2,4,7.414984792470932,128.98049429804087,0.03142588213086128,0.011504702270030975,1.7491818250316729,0.04293058440089226,0.21465295553207397,0.02716111645593748,0.05403455982322617,0.04293058440089226,0.01711568608880043,0.014310196042060852,0.004708837721033748,0.034194437342882925,0.06285176426172256,880.2927337117653,90.30762704209013,0.0,881.4562211981566,91.61374109761206,0,872.0,93.0,0.0,4
2,5,5.237638890743256,163.19286757335067,0.045736078172922134,0.023009411990642548,2.30414719869267,0.04854156821966171,0.15741215646266937,0.027712375083297647,0.06994979321618117,0.06846274435520172,0.014310196042060852,0.014310196042060852,0.005687328954672889,0.029049644945975697,0.09427765011787415,639.5692161133118,112.68162966275491,0.0,639.6438062580369,114.98456922417488,0,643.0,105.0,0.0,5
2,6,8.134930724278092,167.38658953085542,0.03142588213086128,0.008699215948581696,1.5936704847640188,0.04293058440089226,0.12289803475141525,0.02675964054038846,0.042354906257807544,0.03984235227108002,0.014310196042060852,0.014310196042060852,0.004558575704235619,0.015314337614304731,0.05134705826640129,104.26142327805665,128.19537152264667,0.0,105.84944331983806,128.32945344129556,0,86.0,128.0,0.0,6
2,7,5.042929043993354,158.48446401953697,0.04293058440089226,0.01992117613554001,1.663996738575673,0.04854156821966171,0.18013881146907806,0.02817278795527013,0.0646084239786127,0.05724078416824341,0.014310196042060852,0.014310196042060852,0.006186362035846875,0.028758053575494807,0.08586116880178452,362.4823817149266,132.19511160956097,0.0,362.9180595189564,133.80105992662047,0,361.0,126.0,0.0,7
2,8,4.554425140842795,135.67501398548484,0.04293058440089226,0.01711568608880043,0.050647329721178296,0.05134705826640129,0.12570352852344513,0.027941258532777884,0.06056920267209145,0.060046274214982986,0.014310196042060852,0.014310196042060852,0.005568131942311718,0.021395647072314904,0.07716196030378342,303.2943700897642,141.8353329049698,0.0,303.2995535714286,141.88571428571427,0,310.0,134.0,0.0,8
2,9,7.979497726075351,88.21229433361441,0.03142588213086128,0.011221960186958313,1.88918582350777,0.04854156821966171,0.16863411664962769,0.027233780635069458,0.04667317160508699,0.03984235227108002,0.011221961118280888,0.011221961118280888,0.006333964099836899,0.024180427515410184,0.05415254831314087,770.1321952445209,134.15462714589833,0.0,769.7513227513227,132.3042328042328,0,767.0,141.0,0.0,9
2,10,7.505608705803752,131.75060011073947,0.03142588213086128,0.011221960186958313,0.4192569540069248,0.045736078172922134,0.12570352852344513,0.027096060309760837,0.0443604714177574,0.03984235227108002,0.01711568608880043,0.011221961118280888,0.005138586977612122,0.01865393477383187,0.05134705826640129,688.8821445105399,146.66445054102547,0.0,688.4710437710438,146.5821548821549,0,690.0,154.0,0.0,10
