ImageNumber,ObjectNumber,Intensity_IntegratedIntensityEdge_Green,Intensity_IntegratedIntensity_Green,Intensity_LowerQuartileIntensity_Green,Intensity_MADIntensity_Green,Intensity_MassDisplacement_Green,Intensity_MaxIntensityEdge_Green,Intensity_MaxIntensity_Green,Intensity_MeanIntensityEdge_Green,Intensity_MeanIntensity_Green,Intensity_MedianIntensity_Green,Intensity_MinIntensityEdge_Green,Intensity_MinIntensity_Green,Intensity_StdIntensityEdge_Green,Intensity_StdIntensity_Green,Intensity_UpperQuartileIntensity_Green,Location_CenterMassIntensity_X_Green,Location_CenterMassIntensity_Y_Green,Location_CenterMassIntensity_Z_Green,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Green,Location_MaxIntensity_Y_Green,Location_MaxIntensity_Z_Green,Number_Object_Number
1,51,8.227077927440405,84.31470520794392,0.03984235227108002,0.014310196042060852,0.6695290699681911,0.06846274435520172,0.1372082233428955,0.04093073595741495,0.05583755311784366,0.05134705826640129,0.01711568608880043,0.01711568608880043,0.011344296049665628,0.021052173905009294,0.06846274435520172,170.81061133986466,400.6530801657961,0.0,171.2609271523179,400.15761589403974,0,165.0,399.0,0.0,51
1,52,8.385055543854833,75.72134592011571,0.03984235227108002,0.011504705995321274,0.5949007432928481,0.07716196030378342,0.12570352852344513,0.04234876537300421,0.05291498666674752,0.04854156821966171,0.01992117613554001,0.01711568608880043,0.010616656154503043,0.019058176034488533,0.06285176426172256,356.26397516408827,416.77848852457566,0.0,356.12578616352204,416.1998602375961,0,350.0,427.0,0.0,52
1,53,10.551744941622019,123.13447572663426,0.03984235227108002,0.011504705995321274,0.5464785369969244,0.07155098021030426,0.14310196042060852,0.041379391927929485,0.0538175156147877,0.05134705826640129,0.01711568608880043,0.01711568608880043,0.011075904507284993,0.020262234401675683,0.06565725803375244,707.7095344430236,442.63150485328896,0.0,707.7792832167833,443.173513986014,0,706.0,433.0,0.0,53
1,54,10.768898703157902,154.96197917684913,0.04293058440089226,0.014310196042060852,0.6778813284165733,0.10297686606645584,0.15151843428611755,0.04126014828796131,0.058234490483596066,0.05415254831314087,0.01711568608880043,0.01711568608880043,0.014683919546842839,0.022511068588343206,0.07155098021030426,418.3059150352536,441.44071030648644,0.0,418.85569334836526,441.83727921833895,0,419.0,440.0,0.0,54
1,55,9.60951204970479,89.25035016611218,0.03984235227108002,0.011504705995321274,0.14005665141416349,0.09427765011787415,0.14310196042060852,0.040718271397054195,0.0521017805990147,0.04854156821966171,0.01711568608880043,0.01711568608880043,0.012029908487682608,0.019033808711807064,0.06285176426172256,464.41209341368403,436.4490941468865,0.0,464.27203736135436,436.44950379451257,0,472.0,438.0,0.0,55
1,56,9.199040282517672,80.7962663769722,0.03703686222434044,0.011504705995321274,0.5361465742972377,0.10297686606645584,0.13159725069999695,0.04359734731051029,0.05156111447158405,0.04854156821966171,0.01711568608880043,0.01711568608880043,0.014254209551598462,0.01757578067179383,0.06285176426172256,803.5416617101648,448.2368555169255,0.0,803.9661774090619,447.9093809827696,0,812.0,444.0,0.0,56
1,57,18.313849955797195,170.94034930318594,0.03703686222434044,0.011504705995321274,0.9929470113226617,0.08586116880178452,0.1372082233428955,0.040607206110415066,0.04846621755122936,0.045736078172922134,0.014310196042060852,0.014310196042060852,0.011504228590958366,0.017372392217730473,0.05724078416824341,591.8016878232629,463.7241310002056,0.0,592.2064077119364,462.8174085625177,0,597.0,471.0,0.0,57
1,58,8.715842636302114,92.94971019215882,0.03984235227108002,0.011504705995321274,0.8326235920983197,0.07716196030378342,0.16021764278411865,0.040165173439180246,0.054837587134017,0.05134705826640129,0.01992117613554001,0.01711568608880043,0.010904680703802084,0.019572024731257145,0.06565725803375244,521.4537837344975,439.75292292559163,0.0,520.9144542772862,439.1185840707965,0,526.0,451.0,0.0,58
1,59,9.30677985586226,86.3092795945704,0.03984235227108002,0.011504705995321274,0.8950990430785811,0.08586116880178452,0.12289803475141525,0.042496711670603926,0.05243577132112418,0.04854156821966171,0.01711568608880043,0.014310196042060852,0.012033079054502106,0.018405188303903714,0.06285176426172256,381.6127772697316,450.89609050762635,0.0,381.5947752126367,451.7910085054678,0,385.0,431.0,0.0,59
1,60,9.496161445975304,53.73914746567607,0.03423137217760086,0.011504705995321274,1.4266233031929096,0.08866666257381439,0.1172870546579361,0.042775502008897764,0.04764108817879084,0.045736078172922134,0.01711568608880043,0.01711568608880043,0.011891112013620066,0.016915365917319,0.05724078416824341,773.1781853775321,457.09313140496783,0.0,771.8164893617021,457.5186170212766,0,784.0,454.0,0.0,60
1,61,9.864855507388711,63.73347005434334,0.03984235227108002,0.011504705995321274,1.5838951574253222,0.10017137229442596,0.15151843428611755,0.04215750216832782,0.05373817036622541,0.04854156821966171,0.01992117613554001,0.01711568608880043,0.011968757143680621,0.020184525926215426,0.06565725803375244,75.79693906010516,459.7318373139423,0.0,75.06998313659359,458.32462057335584,0,75.0,478.0,0.0,61
1,62,10.550331262871623,103.17699819430709,0.04293058440089226,0.01431019976735115,0.5523063136096014,0.11139333248138428,0.15432392060756683,0.045475565788239754,0.060656671484013575,0.05724078416824341,0.01711568608880043,0.014310196042060852,0.01617756842287507,0.022313227672719375,0.07435646653175354,99.5884856079497,475.20614138295434,0.0,99.59729570840682,475.7583774250441,0,104.0,470.0,0.0,62
1,63,3.1857795640826225,16.508069610223174,0.03703686222434044,0.011504705995321274,0.5850950015502826,0.07716196030378342,0.12289803475141525,0.04137376057250159,0.04972310123561197,0.045736078172922134,0.01711568608880043,0.01711568608880043,0.01212287895344163,0.0187193925651071,0.060046274214982986,217.38163603123596,477.61100222613175,0.0,216.91265060240963,477.96084337349396,0,224.0,479.0,0.0,63
1,64,15.796995874494314,120.69752046279609,0.03703686222434044,0.011504705995321274,0.3982839754564493,0.09708313643932343,0.12570352852344513,0.040819110786807014,0.04687282348069751,0.045736078172922134,0.01711568608880043,0.014310196042060852,0.012080402441033452,0.015414660848316141,0.05724078416824341,457.77422976516993,483.42412021196884,0.0,457.37631067961166,483.44116504854367,0,463.0,491.0,0.0,64
1,65,6.489389719441533,27.647010190412402,0.03142588213086128,0.008699215948581696,0.12474998713118544,0.07435646653175354,0.10017137229442596,0.04107208683190844,0.04138773980600659,0.03984235227108002,0.01711568608880043,0.01711568608880043,0.011331090328275116,0.013242171464162185,0.04854156821966171,919.0919611051175,492.5385051873953,0.0,919.1796407185628,492.627245508982,0,915.0,486.0,0.0,65
1,66,7.520550116896629,71.0601587407291,0.03703686222434044,0.011504705995321274,0.6962680306174329,0.07435646653175354,0.12570352852344513,0.039791270459770524,0.05175539602383765,0.04854156821966171,0.01711568608880043,0.014310196042060852,0.011401773554459793,0.018614537801315213,0.06285176426172256,326.8671097281017,495.2396201705118,0.0,326.74435542607426,495.924981791697,0,313.0,493.0,0.0,66
1,67,14.947953470051289,215.20780499093235,0.03703686222434044,0.011504705995321274,1.6278785986780584,0.08277294039726257,0.17172233760356903,0.0399677900268751,0.05212104746692476,0.04854156821966171,0.01711568608880043,0.01711568608880043,0.011190865905077155,0.019829892329756117,0.06285176426172256,821.1917987069227,488.85567538138235,0.0,822.2000484378784,487.5776217001695,0,812.0,499.0,0.0,67
